,title,isactual,length,public,cover,theme,goal,illustrated,bestseller,author,triggerw,genre,subgenre,rating,punctuation,saga,language,difficulty
834,Silencio en la Plaza de Oro,FALSE,medium,teenager,hard,,,FALSE,FALSE,Author(Marie Thomsen),,Social,Real_Dystopia,1.115368722100957,0,,,
835,Luchas en la Escuela de Espejos,TRUE,medium,teenager,soft,,,FALSE,FALSE,Author(Cameron Carpenter),,Social,Real_Dystopia,4.542144870845733,0,,,
836,Resistencia en el Parque de los Suenos,TRUE,long,teenager,pocket,,,FALSE,FALSE,Author(Cameron Carpenter),,Social,Real_Dystopia,4.000247290960249,0,,,
837,Vidas Paralelas en la Torre de Babel,TRUE,short,teenager,hard,,,FALSE,FALSE,Author(Cameron Carpenter),,Social,Real_Dystopia,4.45712598372811,0,,,
838,Sociedad del Mosaico Roto,TRUE,medium,teenager,pocket,,,FALSE,FALSE,Author(Cameron Carpenter),,Social,Real_Dystopia,1.245524384008573,0,,,
839,Revolucion en la Fabrica de Ideas,TRUE,medium,teenager,pocket,,,FALSE,TRUE,Author(Cameron Carpenter),,Social,Real_Dystopia,1.246166813140181,0,,,
840,Diario de un Vendedor de Sonrisas,TRUE,medium,teenager,pocket,,,FALSE,FALSE,Author(Cameron Carpenter),,Social,Real_Dystopia,4.518621188238718,0,,,
841,Mujeres en la Ciudad Invisible,TRUE,medium,teenager,soft,,,FALSE,FALSE,Author(Cameron Carpenter),,Social,Real_Dystopia,6.512571010878242,0,,,
842,Carrera por el Valle Saltarin,TRUE,short,children,hard,Sports,,TRUE,False,Author(Leonard Mendoza),,,,4.989363252452346,0,,,
843,Futbol en la Ciudad Regordeta,FALSE,medium,children,hard,Sports,,TRUE,False,Author(Tommy Hale),,,,4.8401249533737065,0,,,
844,Natacion en la Laguna Risuena,TRUE,medium,children,hard,Sports,,TRUE,False,Author(Leonard Mendoza),,,,9.824355191149179,0,,,
845,Baloncesto entre Nubes Algodonosas,TRUE,short,children,hard,Sports,,FALSE,False,Author(Leonard Mendoza),,,,9.231933688907366,0,,,
846,Beisbol en el Campo Arcoiris,FALSE,short,children,hard,Sports,,FALSE,False,Author(Tommy Hale),,,,4.233380572096842,0,,,
847,Patinaje sobre el Lago de Miel,TRUE,medium,children,hard,Sports,,TRUE,False,Author(Leonard Mendoza),,,,5.516653769909923,0,,,
848,Golf en el Bosque Susurrante,TRUE,short,children,hard,Sports,,TRUE,False,Author(Leonard Mendoza),,,,2.0831930002049543,0,,,
849,Acrobacias en la Plaza Giratoria,FALSE,short,children,hard,Sports,,FALSE,False,Author(Tommy Hale),,,,1.7532951701127328,0,,,
850,Rugby con los Monstruos Amistosos,FALSE,short,children,hard,Sports,,TRUE,False,Author(Tommy Hale),,,,6.895870972033146,0,,,
851,Tenis en la Isla Deslumbrante,TRUE,medium,children,hard,Sports,,TRUE,False,Author(Leonard Mendoza),,,,1.5361829328449363,0,,,
852,Melodias desde el Monte Cantarin,FALSE,short,children,hard,Music,,TRUE,False,Author(Tommy Hale),,,,3.0784567869146784,0,,,
853,Ritmos del Desierto Colorido,TRUE,medium,children,hard,Music,,FALSE,False,Author(Leonard Mendoza),,,,8.211434749189236,0,,,
854,Cancion del Oceano Sonriente,FALSE,medium,children,hard,Music,,TRUE,False,Author(Tommy Hale),,,,3.599713330014741,0,,,
855,Sinfonia de la Selva Luminosa,TRUE,medium,children,hard,Music,,TRUE,False,Author(Leonard Mendoza),,,,4.178461021768825,0,,,
856,Rock en el Volcan Vibrante,TRUE,short,children,hard,Music,,TRUE,False,Author(Leonard Mendoza),,,,6.226000783058733,0,,,
857,Jazz en la Noche Estrellada,FALSE,short,children,hard,Music,,FALSE,False,Author(Tommy Hale),,,,8.226283703003155,0,,,
858,Rap en la Calle del Murmullo,TRUE,medium,children,hard,Music,,TRUE,False,Author(Leonard Mendoza),,,,5.606110171188812,0,,,
859,Pop entre los Arboles Bailarines,FALSE,short,children,hard,Music,,TRUE,False,Author(Tommy Hale),,,,5.965708275626982,0,,,
860,Blues en la Cueva Misteriosa,TRUE,short,children,hard,Music,,TRUE,False,Author(Leonard Mendoza),,,,4.878397496345495,0,,,
861,Reggae en la Playa Chispeante,TRUE,short,children,hard,Music,,TRUE,False,Author(Leonard Mendoza),,,,8.473233566002271,0,,,
862,Dia de Mercado en Pueblo Feliz,TRUE,medium,children,hard,Daily_life,,FALSE,False,Author(Leonard Mendoza),,,,5.035238326516765,0,,,
863,Recreo en la Escuela del Sol,FALSE,short,children,hard,Daily_life,,FALSE,False,Author(Tommy Hale),,,,4.47497574032958,0,,,
864,Cumpleanos en la Casa Revoloteante,FALSE,short,children,hard,Daily_life,,TRUE,False,Author(Tommy Hale),,,,2.085232605822289,0,,,
865,Paseo por el Parque Chisporroteante,TRUE,short,children,hard,Daily_life,,FALSE,False,Author(Leonard Mendoza),,,,3.525658517984422,0,,,
866,Desayuno en la Cocina Magica,TRUE,short,children,hard,Daily_life,,TRUE,False,Author(Leonard Mendoza),,,,2.36626549454453,0,,,
867,Siesta en la Habitacion Nubosa,FALSE,short,children,hard,Daily_life,,TRUE,False,Author(Tommy Hale),,,,4.405029520661146,0,,,
868,Juegos en el Jardin Secretito,FALSE,medium,children,hard,Daily_life,,TRUE,False,Author(Tommy Hale),,,,7.078432115772641,0,,,
869,Estudio en la Biblioteca Voladora,FALSE,medium,children,hard,Daily_life,,FALSE,False,Author(Tommy Hale),,,,8.806235843286347,0,,,
870,Cena en el Comedor Girasol,FALSE,short,children,hard,Daily_life,,TRUE,False,Author(Tommy Hale),,,,1.7631369171055977,0,,,
871,Noche en la Terraza Encantada,FALSE,short,children,hard,Daily_life,,TRUE,False,Author(Tommy Hale),,,,3.762315193322275,0,,,
872,Exploracion del Bosque Risueno,TRUE,short,children,hard,Adventures,,FALSE,False,Author(Leonard Mendoza),,,,4.332492817391065,0,,,
873,Viaje al Planeta Juguete,FALSE,short,children,hard,Adventures,,TRUE,False,Author(Tommy Hale),,,,5.274777172497161,0,,,
874,Safari por el Zoo Fabuloso,FALSE,short,children,hard,Adventures,,TRUE,False,Author(Tommy Hale),,,,4.231650137478924,0,,,
875,Expedicion al Reino Escondido,TRUE,short,children,hard,Adventures,,TRUE,False,Author(Leonard Mendoza),,,,9.988478548221586,0,,,
876,Aventura en la Ciudad de Dulces,FALSE,medium,children,hard,Adventures,,FALSE,False,Author(Tommy Hale),,,,1.3064103104802125,0,,,
877,Odisea en el Mar de Burbujas,TRUE,short,children,hard,Adventures,,TRUE,False,Author(Leonard Mendoza),,,,4.150552015395957,0,,,
878,Periplo por la Isla Piruleta,FALSE,short,children,hard,Adventures,,TRUE,False,Author(Tommy Hale),,,,2.6516019849501378,0,,,
879,Vuelo en el Globo Sorridente,TRUE,short,children,hard,Adventures,,TRUE,False,Author(Leonard Mendoza),,,,6.750938768791205,0,,,
880,Travesia de la Montana Saltarina,TRUE,medium,children,hard,Adventures,,TRUE,False,Author(Leonard Mendoza),,,,6.9073792830405445,0,,,
881,Ruta por el Valle de los Dibujos,FALSE,short,children,hard,Adventures,,FALSE,False,Author(Tommy Hale),,,,6.142696063275912,0,,,
882,Fiesta en la Aldea Arcoiris,FALSE,medium,children,hard,Culture,,FALSE,False,Author(Tommy Hale),,,,8.895487502132772,0,,,
883,Tradiciones del Pueblo Caramelo,FALSE,medium,children,hard,Culture,,TRUE,False,Author(Tommy Hale),,,,1.7890058640197848,0,,,
884,Mitologia de la Ciudad Sonambula,FALSE,short,children,hard,Culture,,TRUE,False,Author(Tommy Hale),,,,3.4341034226649056,0,,,
885,Leyendas del Barrio Aventura,FALSE,medium,children,hard,Culture,,TRUE,False,Author(Tommy Hale),,,,8.19987721235115,0,,,
886,Costumbres del Valle Encantado,TRUE,medium,children,hard,Culture,,FALSE,False,Author(Leonard Mendoza),,,,1.1263276772231885,0,,,
887,Folklore de la Isla Riente,TRUE,medium,children,hard,Culture,,FALSE,False,Author(Leonard Mendoza),,,,5.599902914364911,0,,,
888,Cuentos del Pais Mosaico,TRUE,medium,children,hard,Culture,,FALSE,False,Author(Leonard Mendoza),,,,2.8470695319684887,0,,,
889,Celebraciones del Desierto Florido,TRUE,medium,children,hard,Culture,,TRUE,False,Author(Leonard Mendoza),,,,6.045643415438085,0,,,
890,Historias de la Region Cascabel,TRUE,short,children,hard,Culture,,TRUE,False,Author(Leonard Mendoza),,,,6.11684013562972,0,,,
891,Rituales de la Montana Cantora,FALSE,short,children,hard,Culture,,TRUE,False,Author(Tommy Hale),,,,7.056382334275585,0,,,
892,Brujeria en la Escuela Chispeante,TRUE,medium,children,hard,Magic,,TRUE,False,Author(Leonard Mendoza),,,,8.696633579496385,0,,,
893,Hechizos del Jardin Susurrante,FALSE,short,children,hard,Magic,,TRUE,False,Author(Tommy Hale),,,,8.329832275889094,0,,,
894,Encantos de la Luna Cascaron,FALSE,medium,children,hard,Magic,,TRUE,False,Author(Tommy Hale),,,,3.2243939821742806,0,,,
895,Pocimas en la Cocina Chirriante,TRUE,short,children,hard,Magic,,TRUE,False,Author(Leonard Mendoza),,,,6.2437922159734125,0,,,
896,Sortilegios del Bosque Titilante,FALSE,medium,children,hard,Magic,,TRUE,False,Author(Tommy Hale),,,,1.881676811713422,0,,,
897,Conjuros en el Castillo Nuboso,TRUE,short,children,hard,Magic,,TRUE,False,Author(Leonard Mendoza),,,,7.196541478555364,0,,,
898,Magia en la Playa de las Estrellas,TRUE,short,children,hard,Magic,,TRUE,False,Author(Leonard Mendoza),,,,6.11303937684609,0,,,
899,Alquimia en la Cueva de Cristales,TRUE,medium,children,hard,Magic,,TRUE,False,Author(Leonard Mendoza),,,,9.960467167415839,0,,,
900,Adivinacion en la Torre Susurro,FALSE,short,children,hard,Magic,,TRUE,False,Author(Tommy Hale),,,,9.086608989530376,0,,,
901,Misterios en el Lago Resplandeciente,TRUE,short,children,hard,Magic,,FALSE,False,Author(Leonard Mendoza),,,,6.8927610120969645,0,,,
902,Saltitos y Carreritas,FALSE,short,baby,hard,Sports,Entretainment,TRUE,FALSE,Author(Shchastibog Filevich),,,,1.055422943377557,0,,,
903,Pelota Sonriente,FALSE,short,baby,hard,Sports,Entretainment,TRUE,FALSE,Author(Shchastibog Filevich),,,,9.66230773756277,0,,,
904,Burbujas Acuaticas Juguetonas,FALSE,short,baby,hard,Sports,Learning,TRUE,FALSE,Author(Shchastibog Filevich),,,,5.743246781073251,0,,,
905,Aros Coloreados en el Aire,TRUE,short,baby,hard,Sports,Entretainment,TRUE,FALSE,Author(Faraj Moolya),,,,6.527472295422423,0,,,
906,Estrellitas Patinadoras,FALSE,short,baby,hard,Sports,Entretainment,TRUE,FALSE,Author(Shchastibog Filevich),,,,1.409888900275687,0,,,
907,Melodia de los Animalitos,TRUE,short,baby,hard,Music,Learning,TRUE,FALSE,Author(Faraj Moolya),,,,2.42677281426226,0,,,
908,Cancion de la Risa,TRUE,short,baby,hard,Music,Entretainment,TRUE,FALSE,Author(Faraj Moolya),,,,9.976772495487623,0,,,
909,Tamborcito Feliz,FALSE,short,baby,hard,Music,Entretainment,TRUE,FALSE,Author(Shchastibog Filevich),,,,7.14829947996534,0,,,
910,Pajaritos Cantarines,FALSE,short,baby,hard,Music,Entretainment,TRUE,FALSE,Author(Shchastibog Filevich),,,,5.612698516576705,0,,,
911,Danza de las Mariposas,TRUE,short,baby,hard,Music,Learning,TRUE,FALSE,Author(Faraj Moolya),,,,6.803493847025098,0,,,
912,Despertar con el Sol Brillante,FALSE,short,baby,hard,Daily_life,Learning,TRUE,FALSE,Author(Shchastibog Filevich),,,,2.7275508290784796,0,,,
913,Hora de Comer: ¡Frutas y Risas!,TRUE,short,baby,hard,Daily_life,Entretainment,TRUE,FALSE,Author(Faraj Moolya),,,,8.074782872489251,0,,,
914,Jueguito de la Casa,FALSE,short,baby,hard,Daily_life,Entretainment,TRUE,FALSE,Author(Shchastibog Filevich),,,,3.8503229441278917,0,,,
915,Noche de Luna y Estrellitas,FALSE,short,baby,hard,Daily_life,Entretainment,TRUE,FALSE,Author(Shchastibog Filevich),,,,7.375182580478748,0,,,
916,Bano de Burbujas Magicas,FALSE,short,baby,hard,Daily_life,Learning,TRUE,FALSE,Author(Shchastibog Filevich),,,,3.4308385733736717,0,,,
917,Vuelo en Globo de Colores,FALSE,short,baby,hard,Adventures,Entretainment,TRUE,FALSE,Author(Shchastibog Filevich),,,,3.922475407857202,0,,,
918,Dia de Parque y Juegos,TRUE,short,baby,hard,Adventures,Entretainment,TRUE,FALSE,Author(Faraj Moolya),,,,8.824537321408291,0,,,
919,La Casita en el Arbol,FALSE,short,baby,hard,Adventures,Learning,TRUE,FALSE,Author(Shchastibog Filevich),,,,7.811445732152493,0,,,
920,Paseo en Trenecito Encantado,TRUE,short,baby,hard,Adventures,Entretainment,TRUE,FALSE,Author(Faraj Moolya),,,,6.992892210447183,0,,,
921,Aventuras de Peluches,TRUE,short,baby,hard,Adventures,Learning,TRUE,FALSE,Author(Faraj Moolya),,,,6.75196403621329,0,,,
922,Varita de Estrellitas,TRUE,short,baby,hard,Magic,Entretainment,TRUE,FALSE,Author(Faraj Moolya),,,,8.631655844536613,0,,,
923,El Espejo de las Risas,TRUE,short,baby,hard,Magic,Entretainment,TRUE,FALSE,Author(Faraj Moolya),,,,9.376730401951097,0,,,
924,El Jardin que Habla,TRUE,short,baby,hard,Magic,Learning,TRUE,FALSE,Author(Faraj Moolya),,,,9.817801859115097,0,,,
925,Nube Suavecita y Magica,TRUE,short,baby,hard,Magic,Learning,TRUE,FALSE,Author(Faraj Moolya),,,,6.5439310160498465,0,,,
926,El Sombrero que Canta,TRUE,short,baby,hard,Magic,Entretainment,TRUE,FALSE,Author(Faraj Moolya),,,,3.598768460322616,0,,,
927,Descubriendo el Mundo a Traves de Colores,TRUE,short,baby,hard,Culture,Entretainment,TRUE,FALSE,Author(Faraj Moolya),,,,9.102562723926397,0,,,
928,Risas y Sonrisas de Todas las Culturas,TRUE,short,baby,hard,Culture,Learning,TRUE,FALSE,Author(Faraj Moolya),,,,6.979698900663187,0,,,
929,Cuentos de la Abuela en el Mundo Entero,TRUE,short,baby,hard,Culture,Learning,TRUE,FALSE,Author(Faraj Moolya),,,,7.90212740972247,0,,,
930,Bailando con los Sonidos del Mundo,FALSE,short,baby,hard,Culture,Learning,TRUE,FALSE,Author(Shchastibog Filevich),,,,5.3866010530152435,0,,,
931,Viaje Magico por las Maravillas del Planeta,TRUE,short,baby,hard,Culture,Entretainment,TRUE,FALSE,Author(Faraj Moolya),,,,4.862096851216194,0,,,
